filtered_data
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.8575026139799045
3.8575026139799045
3.8575026139799045
3.8575026139799045
3.8575026139799045
3.8575026139799045
3.8575026139799045
3.8575026139799045
-0.2833152090807112
-0.2833152090807112
-0.2833152090807112
-0.2833152090807112
-0.2833152090807112
-0.2833152090807112
-0.2833152090807112
-0.2833152090807112
-4.515708984665139
-4.515708984665139
-4.515708984665139
-4.515708984665139
-4.515708984665139
-4.515708984665139
-4.515708984665139
-4.515708984665139
0.0286037660802842
0.0286037660802842
0.0286037660802842
0.0286037660802842
0.0286037660802842
0.0286037660802842
0.0286037660802842
0.0286037660802842
-4.744318423391788
-4.744318423391788
-4.744318423391788
-4.744318423391788
-4.744318423391788
-4.744318423391788
-4.744318423391788
-4.744318423391788
-0.4899417584710901
-0.4899417584710901
-0.4899417584710901
-0.4899417584710901
-0.4899417584710901
-0.4899417584710901
-0.4899417584710901
-0.4899417584710901
-0.08533290112198676
-0.08533290112198676
-0.08533290112198676
-0.08533290112198676
-0.08533290112198676
-0.08533290112198676
-0.08533290112198676
-0.08533290112198676
-11.940092491507118
-11.940092491507118
-11.940092491507118
-11.940092491507118
-11.940092491507118
-11.940092491507118
-11.940092491507118
-11.940092491507118
11.906526850576247
11.906526850576247
11.906526850576247
11.906526850576247
11.906526850576247
11.906526850576247
11.906526850576247
11.906526850576247
-9.537339786098103
-9.537339786098103
-9.537339786098103
-9.537339786098103
-9.537339786098103
-9.537339786098103
-9.537339786098103
-9.537339786098103
4.771475509289415
4.771475509289415
4.771475509289415
4.771475509289415
4.771475509289415
4.771475509289415
4.771475509289415
4.771475509289415
-0.1715417896315017
-0.1715417896315017
-0.1715417896315017
-0.1715417896315017
-0.1715417896315017
-0.1715417896315017
-0.1715417896315017
-0.1715417896315017
-2.734173019513598
-2.734173019513598
-2.734173019513598
-2.734173019513598
-2.734173019513598
-2.734173019513598
-2.734173019513598
-2.734173019513598
4.656420947930353
4.656420947930353
4.656420947930353
4.656420947930353
4.656420947930353
4.656420947930353
4.656420947930353
4.656420947930353
-8.34040564291535
-8.34040564291535
-8.34040564291535
-8.34040564291535
-8.34040564291535
-8.34040564291535
-8.34040564291535
-8.34040564291535
18.16952852343177
18.16952852343177
18.16952852343177
18.16952852343177
18.16952852343177
